record_id,region_code,country_name,country_code,survey_acronym,reporting_year,reporting_level,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
1157,OHI,Italy,ITA,EU-SILC,2020,national,national,2020,income,1,"2003 - 2020",2.15,0.008277918,0.006509094,0.005983773,0.006842186,49.76040928,41.83478837,0.241605425,0.352442244,0.298579173,0.021069078,0.041493833,0.054420262,0.066210144,0.077833247,0.090885291,0.105360372,0.125268225,0.156758135,0.260701414,1.016155607,0.767221034,59438851,29373.44509,17492.43417,0,micro,survey
1158,OHI,Ireland,IRL,LIS-ECHP-LIS,1995,national,national,1995,income,1,"1994 - 2000",2.15,0.001760975,0.001420329,0.001145578,0.002892892,29.43430847,22.24024135,0.233628848,0.370450923,0.32053358,0.027714991,0.040662628,0.052471931,0.062708411,0.070942655,0.081934316,0.097667378,0.121086127,0.158511454,0.28630011,0.517352982,0.97072345,3608841,28309.77569,12826.00838,0,micro,survey
1159,LAC,Jamaica,JAM,SLC,1988,national,national,1988,consumption,0,"1988 - 1993",2.15,0.046355396,0.012833592,0.00631604,0.014854534,10.26372209,7.400340471,0.321432013,0.43155025,0.368472531,0.021420191,0.032686332,0.043464417,0.054334108,0.065900887,0.078984762,0.094991302,0.116992755,0.154587387,0.336637858,0.017906367,70.3915863,2354805,4096.43177,NULL,0,group,survey
1160,MNA,Iraq,IRQ,IHSES,2006,national,national,2006.85,consumption,0,"2006 - 2012",2.15,0.000352,0.0000233,0.00000262,0.0000247,10.67580228,9.105328206,0.133182333,0.286006124,0.234486315,0.039452192,0.053243024,0.062774961,0.071210157,0.080326388,0.09049198,0.102641677,0.118657229,0.144932534,0.236269859,0.650120062,586.49681,28905607,3437.36336,NULL,0,micro,survey
1161,OHI,Italy,ITA,SHIW-LIS,1998,national,national,1998,income,0,"1986 - 2000",2.15,0.017424413,0.013875629,0.012545106,0.017691695,38.0399274,31.70330347,0.278846689,0.366607869,0.294808782,0.018458418,0.040143813,0.05379393,0.065595276,0.077537052,0.09002466,0.104200689,0.122955134,0.151182241,0.276108788,1379.007224,0.767221034,56906744,30690.91172,18533.88918,0,micro,survey
1162,LAC,Jamaica,JAM,SLC,1990,national,national,1990,consumption,1,"1990 - 2004",2.15,0.028804875,0.005950624,0.002042015,0.007450116,9.575710623,6.88289783,0.281545903,0.411137354,0.361791177,0.024658348,0.036775651,0.045939364,0.055742877,0.066393029,0.078359725,0.094692499,0.118061186,0.15885867,0.32051865,0.028877242,70.3915863,2392030,4503.504728,NULL,0,micro,survey
1163,OHI,Italy,ITA,SHIW-LIS,2000,national,national,2000,income,0,"1986 - 2000",2.15,0.01249517,0.011190748,0.010473392,0.012193369,38.77048344,32.72338117,0.249443154,0.352528098,0.293146452,0.02088606,0.041864106,0.054959791,0.06610362,0.078144628,0.091312827,0.105997495,0.124068541,0.153157677,0.263505254,1437.523395,0.767221034,56942108,32350.90437,19538.22151,0,micro,survey
1164,OHI,Ireland,IRL,LIS-ECHP-LIS,1996,national,national,1996,income,1,"1994 - 2000",2.15,0.002240181,0.000903,0.000364,0.001155702,30.83506789,24.25662841,0.214634281,0.356221354,0.304108663,0.028521026,0.042414639,0.054674386,0.06382847,0.072811023,0.085005969,0.100034052,0.12042135,0.156564148,0.275724936,0.526425979,0.97072345,3637510,30159.3419,13598.93132,0,micro,survey
1165,MNA,Iraq,IRQ,IHSES,2012,national,national,2012,consumption,0,"2006 - 2012",2.15,0.000888,0.0000851,0.000018,0.0000968,11.30091101,9.614322877,0.142461995,0.29541857,0.249214492,0.036793876,0.05118402,0.060969537,0.07029198,0.080048655,0.090648384,0.103593254,0.121353171,0.148070404,0.23704672,0.944244461,586.49681,33864447,4360.745623,NULL,0,micro,survey
1166,LAC,Jamaica,JAM,SLC,1993,national,national,1993,consumption,0,"1988 - 1993",2.15,0.07418186,0.019405386,0.008821757,0.023221893,6.769939726,5.500255564,0.216052647,0.356734217,0.30423777,0.027177851,0.040775159,0.052669072,0.063913402,0.075302712,0.08768626,0.102338275,0.12187085,0.154126769,0.274139651,0.096481088,70.3915863,2459062,5123.462159,NULL,0,group,survey
1167,OHI,Ireland,IRL,LIS-ECHP-LIS,2000,national,national,2000,income,1,"1994 - 2000",2.15,0.001782722,0.000301,0.000051,0.00033,38.54955587,31.89596857,0.185328089,0.330052052,0.270382136,0.030950936,0.046551112,0.057916661,0.066883641,0.076935628,0.088986701,0.101262916,0.120363854,0.148813146,0.261335405,0.58740085,0.97072345,3805174,42098.27937,18125.13774,0,micro,survey
1168,OHI,Italy,ITA,EU-SILC,2003,national,national,2003,income,1,"2003 - 2020",2.15,0.007694033,0.00543131,0.004660123,0.003530035,47.61797749,39.8712871,0.231644351,0.349313086,0.284964469,0.023082088,0.043607215,0.055354756,0.066091684,0.077558498,0.09004203,0.103837897,0.12248882,0.151076666,0.266860347,0.802793786,0.767221034,57313203,32897.39078,19660.32146,0,micro,survey
1169,OHI,Iceland,ISL,EU-SILC,2003,national,national,2003,income,0,"2003 - 2017",2.15,0,0,0,0,47.62756047,41.73692051,0.126354639,0.26836037,0.203924924,0.037862561,0.057017438,0.067563848,0.075353513,0.083363723,0.092457951,0.102816866,0.117182856,0.140022347,0.226358899,0.512668326,155.647934,289521,43763.77561,24656.62139,0,micro,survey
1170,LAC,Jamaica,JAM,SLC,1996,national,national,1996,consumption,1,"1990 - 2004",2.15,0.025628608,0.005942743,0.002063409,0.007479016,10.35195179,7.654276815,0.274931939,0.403949023,0.325347135,0.025135773,0.038967521,0.047684726,0.057752793,0.068689532,0.080241507,0.093362907,0.113493869,0.147896906,0.326774467,0.166519753,70.3915863,2532894,5155.564916,NULL,0,micro,survey
1171,OHI,Italy,ITA,EU-SILC,2004,national,national,2004,income,1,"2003 - 2020",2.15,0.006045206,0.004899709,0.004321427,0.003824146,48.98827261,41.24742844,0.222059289,0.342951163,0.278236011,0.024174472,0.044321996,0.056101578,0.066988897,0.078388742,0.09051591,0.104343593,0.122083597,0.149915621,0.263165594,0.82050938,0.767221034,57685327,33150.47622,19723.28061,0,micro,survey
1172,OHI,Ireland,IRL,SILC-LIS,2002,national,national,2002,income,2,2002,2.15,0.002350518,0.000577,0.000142,0.000663,42.43546482,35.53205768,0.182748404,0.322902564,0.271705529,0.028888299,0.047255754,0.059249896,0.068328468,0.078045917,0.090227646,0.103853846,0.122604651,0.151850908,0.249694615,0.818144222,0.97072345,3931947,45433.57889,19039.14004,0,micro,survey
1173,LAC,Jamaica,JAM,SLC,1999,national,national,1999,consumption,1,"1990 - 2004",2.15,0.023147032,0.005387856,0.002208374,0.00608587,13.94051219,9.663564195,0.331728405,0.440801987,0.366525416,0.020498672,0.034084145,0.043871965,0.053843209,0.063786568,0.075534569,0.089220243,0.112354141,0.156498522,0.350307966,0.209467346,70.3915863,2596271,4907.147344,NULL,0,micro,survey
1174,OHI,Iceland,ISL,EU-SILC,2004,national,national,2004,income,0,"2003 - 2017",2.15,0.001700655,0.001043953,0.000758,0.002833656,48.70926916,41.55997531,0.14113776,0.279821402,0.209974908,0.03806386,0.056202802,0.06580606,0.073795869,0.081478055,0.09003946,0.101513634,0.11605593,0.13964735,0.237396979,0.528859391,155.647934,292074,46766.01687,26188.31576,0,micro,survey
1175,OHI,Ireland,IRL,EU-SILC,2003,national,national,2003,income,3,"2003 - 2020",2.15,0.001276327,0.000699,0.000517,0.000763,43.53835493,36.17315469,0.186271068,0.328876228,0.269227524,0.030612207,0.046235499,0.057814643,0.0674273,0.077559665,0.089082728,0.102395315,0.120956154,0.148862425,0.259054063,0.84670149,0.97072345,3996521,46046.65348,19254.46049,0,micro,survey
1176,OHI,Italy,ITA,EU-SILC,2005,national,national,2005,income,1,"2003 - 2020",2.15,0.006472902,0.005019506,0.004588631,0.002666282,48.22957202,41.09313536,0.217065631,0.338336056,0.280793621,0.023740255,0.043872704,0.056303345,0.067745838,0.079367473,0.091612507,0.105605001,0.124447781,0.152454837,0.254850258,0.836798887,0.767221034,57969484,33257.7698,19898.75204,0,micro,survey
1177,LAC,Jamaica,JAM,SLC,2002,national,national,2002,consumption,1,"1990 - 2004",2.15,0.021286913,0.005471586,0.002376565,0.008074574,15.25026298,9.561661057,0.401201597,0.483159626,0.444318511,0.018208264,0.029570435,0.037759301,0.046532904,0.056708125,0.069197934,0.08743677,0.112798229,0.161686384,0.380101653,0.255456746,70.3915863,2638244,5035.635843,NULL,0,micro,survey
1178,OHI,Italy,ITA,EU-SILC,2006,national,NULL,2006,income,1,"2003 - 2020",2.15,0.006534362,0.00499742,0.004487292,0.00197771,49.16031293,41.75529853,0.21259895,0.33697396,0.27746347,0.024828768,0.044386179,0.056392044,0.067859418,0.079156661,0.090911644,0.104961723,0.123494833,0.151735495,0.256273236,0.854295034,0.767221034,58143979,33751.70002,20105.49371,0,micro,survey
1179,OHI,Ireland,IRL,EU-SILC,2004,national,national,2004,income,3,"2003 - 2020",2.15,0.000521,0.000273,0.000216,0.000251,45.21080869,37.12885791,0.193870074,0.336096378,0.274647423,0.030066484,0.045574879,0.057144802,0.066682317,0.076096355,0.087990597,0.102914592,0.120002888,0.147172865,0.266354221,0.865325767,0.97072345,4070262,48281.50838,19627.33352,0,micro,survey
1180,OHI,Iceland,ISL,EU-SILC,2005,national,national,2005,income,0,"2003 - 2017",2.15,0.00037,0.000123,0.0000412,0.00015,50.81251715,43.30008696,0.145640873,0.290024469,0.218268764,0.037185539,0.054433399,0.063886668,0.072255431,0.08075846,0.089993639,0.100146166,0.116229372,0.141521933,0.243589393,0.549945284,155.647934,296734,48850.76586,28783.75955,0,micro,survey
1181,LAC,Jamaica,JAM,SLC,2004,national,national,2004,consumption,1,"1990 - 2004",2.15,0.011772459,0.002550374,0.00079,0.003083737,15.20578856,9.953499964,0.348623547,0.454574744,0.413697538,0.020643458,0.032158304,0.041656957,0.050574537,0.060013548,0.072243046,0.090327504,0.116156562,0.158647764,0.35757832,0.31689571,70.3915863,2664024,5238.174501,NULL,0,micro,survey
1182,OHI,Ireland,IRL,EU-SILC,2005,national,national,2005,income,3,"2003 - 2020",2.15,0.000217,0.000155,0.000128,0.000139,47.47798886,38.04439358,0.193920608,0.337540111,0.275748089,0.031465974,0.045624111,0.057118144,0.066816445,0.075169139,0.086426198,0.100468491,0.118711267,0.14867063,0.2695296,0.886350467,0.97072345,4159914,49952.50294,20553.1553,0,micro,survey
1183,OHI,Italy,ITA,EU-SILC,2007,national,national,2007,income,1,"2003 - 2020",2.15,0.00680243,0.005069228,0.004515811,0.002545127,49.46439701,42.63774317,0.205884858,0.328907356,0.271851898,0.02519454,0.045459741,0.057457141,0.06880721,0.080056707,0.092354216,0.105933225,0.124214363,0.151290739,0.249232119,0.869926411,0.767221034,58438310,34081.09033,20241.70014,0,micro,survey
1184,MNA,Jordan,JOR,HEIS,1986,national,national,1986.5,consumption,0,"1986 - 1997",2.15,0,0,0,0,17.09253835,13.32967626,0.212881733,0.360614298,0.320526324,0.031374844,0.041347759,0.051146445,0.06122515,0.072107758,0.084545279,0.099852848,0.120896321,0.156379846,0.281123752,0.258043528,0.32916823,2879799,4357.66897,NULL,0,group,survey
1185,OHI,Italy,ITA,EU-SILC,2008,national,national,2008,income,1,"2003 - 2020",2.15,0.007041795,0.00495771,0.004336052,0.003150155,48.74781456,41.56635225,0.216916695,0.337701023,0.278388748,0.024136763,0.044584045,0.056307988,0.067586647,0.07921189,0.091843667,0.105622885,0.122833571,0.151112244,0.256760302,0.899050141,0.767221034,58826731,33530.36014,19880.4035,0,micro,survey
1186,OHI,Iceland,ISL,EU-SILC,2006,national,national,2006,income,0,"2003 - 2017",2.15,0.001468049,0.000756,0.000551,0.001791783,58.23717061,48.35021014,0.16192588,0.302451505,0.228150435,0.035613689,0.05333007,0.062696503,0.070819236,0.07901224,0.088275853,0.099933609,0.115430711,0.14103716,0.253850928,0.586720557,155.647934,303782,50731.69069,29198.30553,0,micro,survey
1187,OHI,Ireland,IRL,EU-SILC,2006,national,national,2006,income,3,"2003 - 2020",2.15,0.003984308,0.001074599,0.000649,0.000624,50.62860394,41.69811965,0.185499575,0.327279551,0.278528494,0.031071271,0.047439895,0.057878752,0.066506668,0.076170268,0.088171425,0.102749185,0.122525751,0.151215198,0.256271586,0.921198598,0.97072345,4273591,51049.05497,21284.30394,0,micro,survey
1188,MNA,Jordan,JOR,HEIS,1992,national,national,1992,consumption,0,"1986 - 1997",2.15,0.006385364,0.001340187,0.000565,0.001572851,13.42960027,9.336100518,0.318876582,0.433626242,0.360209909,0.025388466,0.034503198,0.043659975,0.053253186,0.063778627,0.075987824,0.091243469,0.112598206,0.149692236,0.349894812,0.451733367,0.32916823,3866887,3485.045393,NULL,0,group,survey
1189,OHI,Italy,ITA,EU-SILC,2009,national,national,2009,income,1,"2003 - 2020",2.15,0.009115793,0.006157689,0.00526365,0.003942657,49.28424187,41.99565754,0.222527748,0.338357704,0.281420285,0.023102473,0.044182018,0.056499065,0.067931647,0.079173122,0.09170391,0.10624366,0.124274756,0.152545842,0.254343508,0.906015658,0.767221034,59095365,31615.27081,19492.8223,0,micro,survey
1190,MNA,Jordan,JOR,HEIS,1997,national,national,1997,consumption,0,"1986 - 1997",2.15,0.004066492,0.001129503,0.000654,0.001244698,11.68768842,9.009786024,0.22201085,0.364205558,0.291471574,0.03268721,0.042899455,0.052438806,0.061889823,0.071809645,0.082908298,0.096365408,0.114725968,0.145905041,0.298370345,0.542644704,0.32916823,4733665,3497.361297,NULL,0,group,survey
1191,OHI,Italy,ITA,EU-SILC,2010,national,national,2010,income,1,"2003 - 2020",2.15,0.012652895,0.009166806,0.008006884,0.006120512,48.3890921,41.04500172,0.243476025,0.347213083,0.280175583,0.020537689,0.043152872,0.056539433,0.06798134,0.078788267,0.091033895,0.105065612,0.123155236,0.152118226,0.261627431,0.919837075,0.767221034,59277417,32058.17399,19637.05895,0,micro,survey
1192,OHI,Iceland,ISL,EU-SILC,2007,national,national,2007,income,0,"2003 - 2017",2.15,0.000806,0.000253,0.000207,0.000741,61.51092106,51.66256557,0.149638801,0.294709597,0.222996331,0.037205733,0.053360717,0.063500079,0.0720654,0.079741812,0.088447571,0.100403222,0.116049751,0.14138846,0.247837256,0.616359078,155.647934,311566,53646.36902,30352.78942,0,micro,survey
1193,MNA,Jordan,JOR,HEIS,2002,national,national,2002.5,consumption,1,2002,2.15,0.001951805,0.000235,0.0000881,0.000337,13.74280492,10.44426889,0.223701473,0.369546163,0.312336262,0.029795317,0.04246228,0.051853089,0.060964232,0.070818755,0.082173944,0.096528789,0.116784494,0.15348543,0.29513367,0.59197097,0.32916823,5275532,3879.883749,NULL,0,micro,survey
1194,ECA,Kazakhstan,KAZ,HBS,2017,national,national,2017,consumption,3,"2005 - 2018",2.15,0.000415,0.0000842,0.0000311,0.000107,11.66690512,9.904096505,0.121500862,0.274502759,0.229977141,0.042664829,0.055323416,0.063762852,0.071844883,0.080346157,0.090302631,0.102653636,0.118708683,0.144600407,0.229792507,1,125.2633743,18037776,10758.51927,5644.702515,0,micro,survey
1195,OHI,Italy,ITA,EU-SILC,2011,national,national,2011,income,1,"2003 - 2020",2.15,0.011560481,0.008773892,0.007762904,0.006511218,47.66745526,40.2027461,0.24338841,0.350572145,0.286401111,0.021121448,0.042558504,0.055459041,0.066973754,0.078231646,0.09064901,0.104679967,0.123221083,0.153134062,0.263971486,0.945414359,0.767221034,59379449,32229.45679,19616.01491,0,micro,survey
1196,ECA,Kazakhstan,KAZ,HBS,2018,national,national,2018,consumption,3,"2005 - 2018",2.15,0.000151,0.0000233,0.00000414,0.0000256,12.42641288,10.41767381,0.124333911,0.277928746,0.230052518,0.042793963,0.055671339,0.063783647,0.071244709,0.079326505,0.088945889,0.101110155,0.1178205,0.144840565,0.234462729,1.06019133,125.2633743,18276452,11053.3604,5909.57058,0,micro,survey
1197,MNA,Jordan,JOR,HEIS,2006,national,national,2006.14,consumption,2,2006,2.15,0.000909,0.00011,0.0000285,0.000129,15.08586164,11.91961479,0.18731417,0.338562536,0.276791364,0.033317339,0.046948664,0.056401347,0.065359129,0.07402297,0.084472518,0.0977433,0.117089695,0.149703153,0.274941885,0.679005682,0.32916823,6075548,4453.653829,NULL,0,micro,survey
1198,OHI,Italy,ITA,EU-SILC,2012,national,national,2012,income,1,"2003 - 2020",2.15,0.012006085,0.008238056,0.007122681,0.005433342,45.51634225,38.42717315,0.246707005,0.351556106,0.284153317,0.020209679,0.042826591,0.055318755,0.067270827,0.078626445,0.090487859,0.104579839,0.123383652,0.153066108,0.264230245,0.974167829,0.767221034,59539717,31184.55843,18836.48032,0,micro,survey
1199,SSA,Kenya,KEN,WMS-I,1992,national,national,1992,consumption,0,1992,2.15,0.264451416,0.094267974,0.046493433,0.13899067,7.052734277,3.750858384,0.597021204,0.574609623,0.480949664,0.012430613,0.021467129,0.029339562,0.037852145,0.047659828,0.059604323,0.075213654,0.098017279,0.139719841,0.478695625,0.095941097,41.6347847,24655723,1242.018949,866.1139043,0,group,survey
1200,MNA,Jordan,JOR,HEIS,2008,national,national,2008.16,consumption,3,"2008 - 2010",2.15,0.000108,0.0000284,0.00000747,0.000033,15.06046603,12.07202851,0.171015755,0.325734503,0.268171656,0.035681145,0.04851268,0.057549752,0.066230762,0.07542997,0.085399109,0.09795382,0.116610714,0.150886764,0.265745283,0.804282754,0.32916823,6632873,4731.612829,NULL,0,micro,survey
1201,SSA,Kenya,KEN,WMS-II,1994,national,national,1994,consumption,1,1994,2.15,0.258805541,0.089441329,0.044398919,0.131478276,4.722734366,3.438574284,0.328539661,0.431085715,0.360430945,0.018697679,0.033390657,0.04467108,0.055431412,0.066680952,0.079428793,0.09529682,0.117365324,0.155307158,0.333730126,0.18040937,41.6347847,26133744,1206.873238,819.1761463,0,micro,survey
1202,MNA,Jordan,JOR,HEIS,2010,national,national,2010.24,consumption,3,"2008 - 2010",2.15,0.000409,0.0000815,0.0000199,0.0000938,16.92439037,13.39200694,0.183854639,0.336557303,0.276713862,0.034539971,0.047442425,0.056367416,0.064690059,0.073955154,0.084416181,0.0974197,0.117096101,0.149555991,0.274517001,0.846384774,0.32916823,6931258,4865.469773,NULL,0,micro,survey
1203,SSA,Kenya,KEN,WMS-III,1997,national,national,1997,consumption,2,1997,2.15,0.253938632,0.071767349,0.027739543,0.092561635,5.083878274,3.437454953,0.338716897,0.449830766,0.382183376,0.022721479,0.032887098,0.041818401,0.051340604,0.061718621,0.074303674,0.090103248,0.112008657,0.150582223,0.362515994,0.222035224,41.6347847,28364264,1214.847638,916.5214026,0,micro,survey
1204,SSA,Kenya,KEN,IHBS,2005,national,national,2005.38,consumption,3,"2005 - 2021",2.15,0.366738392,0.129382553,0.064317619,0.19139533,4.147760457,2.758178789,0.377149573,0.464529249,0.399453631,0.018142675,0.031435232,0.04094415,0.050274026,0.060554331,0.073484433,0.089971821,0.113553862,0.153429743,0.368209728,0.405148362,41.6347847,35843010,1221.859285,920.6296616,0,micro,survey
1205,OHI,Japan,JPN,JHPS-LIS,2008,national,national,2008,income,0,"2008 - 2013",2.15,0.004798256,0.002002793,0.001213654,0.003213597,42.96583885,36.59205619,0.223694696,0.348423151,0.288415404,0.022822899,0.041419732,0.054891202,0.066497004,0.078816507,0.091390463,0.105385265,0.123796344,0.153508801,0.261471785,0.982217319,113.0231705,128063000,33557.6454,18540.53027,0,micro,survey
1206,SSA,Kenya,KEN,IHBS,2015,national,national,2015.67,consumption,3,"2005 - 2021",2.15,0.293651059,0.086358201,0.036861703,0.117344493,4.24611112,3.098574182,0.279792976,0.407757725,0.359405306,0.024128986,0.037395128,0.046667221,0.055847196,0.066524214,0.079467706,0.095219479,0.119513239,0.159622,0.315614832,0.907894677,41.6347847,46851488,1496.653568,1130.224251,0,micro,survey
1207,SSA,Kenya,KEN,KCHS,2020,national,national,2020,consumption,3,"2005 - 2021",2.15,0.350316063,0.097255534,0.038522646,0.127240935,3.504944105,2.685120515,0.214777456,0.362464562,0.314588631,0.030044842,0.042950065,0.052541525,0.061438952,0.071545758,0.082726968,0.098126841,0.119417999,0.155585609,0.28562144,1.156733,41.6347847,51985780,1616.502399,1209.432984,0,micro,survey
